image_id,Narrow_Eyes,Eyeglasses,High_Cheekbones,Rosy_Cheeks,Pointy_Nose,Big_Nose,Big_Lips,Pale_Skin,Oval_Face,Arched_Eyebrows,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
077977.jpg,0,0,0,0,1,0,0,0,0,1,70,111,107,111,84,131,73,154,103,152
077989.jpg,0,0,0,0,0,1,1,0,0,0,71,111,106,110,84,135,75,153,101,154
078003.jpg,0,0,0,0,0,1,0,0,0,0,70,111,107,111,93,135,74,153,103,153
078004.jpg,0,1,0,0,1,0,0,0,1,0,71,110,106,110,95,129,72,154,104,154
078005.jpg,0,0,1,0,1,0,0,0,1,0,68,112,109,112,85,139,69,150,109,151
078011.jpg,0,0,1,1,0,1,1,0,1,1,68,111,109,112,91,137,71,151,107,151
078012.jpg,0,0,0,0,0,0,0,0,0,1,69,111,108,112,84,133,71,152,107,151
078017.jpg,0,0,0,0,0,0,0,0,1,1,68,112,109,112,88,136,71,151,106,151
078039.jpg,0,0,1,0,0,0,0,0,0,0,68,111,109,112,88,137,69,150,108,152
078063.jpg,0,0,1,0,0,0,0,0,0,0,68,111,108,112,92,138,70,152,108,151
078064.jpg,0,0,1,0,1,0,1,0,0,1,69,111,108,111,83,139,69,151,108,152
078067.jpg,0,0,1,0,1,1,0,0,0,0,69,111,108,112,93,130,74,151,104,153
078070.jpg,0,0,0,0,0,0,0,0,1,1,71,109,105,112,74,133,78,151,101,157
078073.jpg,0,0,1,0,1,0,0,0,0,0,69,111,108,111,88,139,72,153,105,152
078077.jpg,0,0,1,0,0,1,0,0,0,0,69,110,107,112,81,139,71,153,108,152
078098.jpg,0,0,0,0,1,0,0,0,0,0,69,111,108,111,89,136,73,152,104,152
078101.jpg,0,0,1,0,0,0,0,0,0,0,70,111,107,111,89,135,73,151,104,154
078102.jpg,0,0,0,0,1,0,0,1,0,1,69,111,108,112,87,132,73,152,104,151
078106.jpg,0,0,0,0,1,0,0,0,0,0,69,111,108,112,91,132,74,150,104,153
078107.jpg,1,0,1,1,1,0,1,0,0,1,69,111,108,112,93,137,71,152,106,151
078112.jpg,0,0,1,1,1,0,1,0,0,0,68,111,109,112,95,136,72,152,106,150
078113.jpg,1,0,1,0,1,0,1,0,0,0,73,110,104,110,78,138,75,154,102,156
078115.jpg,0,0,1,0,1,0,0,0,1,0,70,112,108,111,90,136,74,152,102,153
078116.jpg,0,0,1,0,0,1,0,0,0,0,69,111,108,112,82,138,72,152,105,152
078128.jpg,1,0,0,0,0,1,0,0,0,1,69,112,108,112,93,133,68,151,109,152
078148.jpg,1,0,0,0,0,0,1,0,0,1,69,112,108,111,89,128,72,152,104,152
078149.jpg,1,0,1,1,0,0,0,0,0,0,69,111,108,112,89,139,75,152,103,152
078158.jpg,0,0,1,1,1,0,0,0,1,1,68,111,109,112,83,143,68,151,111,151
078161.jpg,0,0,0,0,0,0,0,0,0,1,69,111,108,112,87,133,72,151,105,152
078162.jpg,0,0,0,0,1,0,0,0,0,1,68,113,110,111,93,140,69,150,106,151
078164.jpg,0,0,1,0,0,0,1,0,0,0,70,111,107,111,83,129,69,152,108,153
078165.jpg,0,0,0,0,0,0,1,1,0,0,69,113,109,110,93,139,72,151,102,151
078167.jpg,0,0,0,0,0,0,1,0,0,0,70,112,108,110,89,136,73,152,103,153
078170.jpg,0,0,1,0,1,0,0,0,1,0,68,111,108,112,82,132,69,151,108,152
078175.jpg,0,0,1,0,0,0,0,0,0,0,68,112,109,111,86,135,70,150,107,153
078176.jpg,0,1,0,0,1,1,0,0,0,0,70,110,106,111,79,133,71,153,106,154
078189.jpg,0,0,0,0,0,1,0,0,0,0,71,111,107,110,89,132,75,154,101,153
078199.jpg,0,0,0,0,0,1,1,0,0,0,70,111,107,111,98,134,75,153,102,152
078202.jpg,0,0,1,0,0,0,0,0,1,0,67,112,110,112,85,137,67,150,111,151
078203.jpg,0,0,0,0,1,0,1,0,0,1,69,111,108,112,87,131,75,152,103,152
078206.jpg,0,0,0,0,0,1,0,0,0,0,68,112,109,111,85,134,73,151,103,151
078210.jpg,0,0,1,0,0,1,0,0,0,1,67,112,110,112,92,138,68,153,108,148
078212.jpg,0,0,1,0,0,1,1,0,0,1,68,111,108,112,89,137,70,152,108,151
078217.jpg,0,0,1,0,1,0,0,0,1,0,68,111,108,112,88,141,69,151,109,151
078248.jpg,0,0,1,1,0,0,1,0,1,0,68,111,109,113,86,135,75,151,103,151
078249.jpg,1,0,0,0,1,0,0,0,0,0,69,111,108,111,89,129,73,152,104,152
078258.jpg,0,0,0,0,0,0,0,1,1,1,70,110,107,111,78,134,75,151,103,155
078260.jpg,0,0,1,0,1,0,1,0,1,1,69,111,108,112,86,137,72,153,105,151
078261.jpg,0,0,0,0,0,0,1,0,0,0,73,111,105,108,99,132,73,155,101,155
078263.jpg,0,0,1,1,1,0,0,0,1,1,69,111,108,112,90,129,70,152,107,152
078264.jpg,1,0,0,0,1,0,0,0,0,1,70,110,106,111,91,131,75,153,102,153
078270.jpg,0,0,1,0,0,1,0,0,1,1,68,113,110,111,95,135,68,152,108,150
078271.jpg,0,0,0,0,1,0,0,0,1,0,69,112,109,111,87,129,70,152,106,151
078274.jpg,0,0,1,0,0,0,0,0,0,0,67,113,110,112,94,139,66,149,110,151
078275.jpg,0,0,1,0,0,0,0,0,1,0,68,112,109,112,86,139,68,152,109,151
078277.jpg,0,0,0,0,0,0,0,1,0,0,66,112,111,113,88,135,70,148,108,150
078289.jpg,1,0,0,0,1,0,1,0,0,1,69,113,109,110,97,138,70,153,104,150
078302.jpg,0,0,1,1,1,0,1,0,0,1,69,112,108,111,73,136,68,152,108,152
078303.jpg,0,0,1,0,0,1,0,0,1,0,66,112,110,113,85,131,68,148,109,151
078304.jpg,0,0,1,0,1,0,1,0,0,1,68,112,109,112,92,139,66,151,110,151
078306.jpg,0,0,1,1,1,1,0,0,1,0,68,112,109,112,85,139,65,150,112,151
078315.jpg,0,0,0,1,0,1,0,0,0,0,69,112,108,111,83,135,73,152,104,152
078316.jpg,0,0,0,0,0,0,1,0,0,0,69,113,109,111,93,143,72,152,103,150
078328.jpg,0,0,0,0,1,0,0,0,1,0,70,110,106,112,84,136,77,151,102,155
078338.jpg,0,0,1,0,0,0,0,0,1,0,68,112,110,112,87,141,66,151,110,150
078348.jpg,0,0,0,0,1,0,1,0,0,1,70,111,107,110,90,136,74,152,102,154
078349.jpg,0,0,0,0,0,0,0,0,1,0,70,111,107,111,98,136,76,154,102,152
078359.jpg,1,0,0,0,0,0,1,0,0,1,69,112,108,111,81,131,73,151,103,152
078361.jpg,0,0,1,0,1,1,0,0,0,0,69,111,108,111,87,141,71,152,106,152
078363.jpg,0,0,0,0,0,0,0,0,0,1,69,111,107,112,85,138,76,152,102,152
078364.jpg,0,0,1,1,0,0,0,0,1,1,70,111,107,111,89,141,72,152,105,153
078370.jpg,0,0,0,0,0,0,0,0,1,0,68,112,109,112,86,134,72,152,105,151
078373.jpg,1,0,0,0,1,0,0,0,0,0,69,111,108,111,93,130,74,151,103,152
078374.jpg,0,0,0,0,0,1,0,0,0,0,71,111,106,110,95,134,73,156,103,152
078375.jpg,0,0,1,0,0,0,0,0,0,0,70,111,108,111,93,135,68,153,109,152
078399.jpg,0,0,0,0,0,0,0,0,1,0,70,110,106,112,85,135,78,152,101,153
078402.jpg,0,0,0,0,1,0,0,0,0,0,69,111,108,111,87,138,72,151,104,153
078405.jpg,0,1,1,0,0,0,0,0,0,0,68,111,109,112,83,135,70,149,108,153
078407.jpg,0,0,1,0,0,0,0,0,0,0,69,112,108,111,95,138,70,152,107,151
078412.jpg,0,0,0,0,0,0,1,0,0,1,70,111,107,111,80,134,71,152,106,153
078413.jpg,0,0,0,0,0,0,0,0,0,1,68,112,110,112,88,142,69,151,107,150
078415.jpg,0,0,0,0,0,1,0,0,0,0,69,112,109,111,89,135,70,150,106,153
078416.jpg,0,0,1,1,1,1,0,0,0,0,68,112,109,111,95,137,69,150,106,151
078439.jpg,0,0,1,0,1,0,1,0,0,1,68,112,109,111,86,142,66,151,110,152
078458.jpg,0,0,0,0,1,0,0,0,1,0,70,111,107,111,80,137,74,152,102,153
078459.jpg,0,0,0,0,0,0,0,0,1,0,70,111,108,111,84,134,72,152,104,153
078462.jpg,0,0,0,0,1,0,1,0,0,1,71,111,106,110,100,138,73,153,103,154
078464.jpg,0,0,0,0,0,0,0,0,1,0,69,111,108,111,89,133,70,151,107,153
078470.jpg,0,0,1,0,0,0,0,0,1,0,68,113,110,111,82,134,68,152,108,150
078474.jpg,0,0,0,0,0,1,1,0,0,0,69,111,108,112,86,135,73,152,105,151
078476.jpg,1,0,0,0,0,0,1,0,0,1,70,112,108,110,79,129,74,151,102,154
078488.jpg,0,0,0,0,0,1,1,0,0,0,67,112,110,112,90,134,71,151,106,150
078498.jpg,0,0,0,0,1,0,1,0,0,0,70,110,107,111,79,134,76,153,101,153
078502.jpg,1,0,0,0,1,0,0,0,0,0,73,110,105,109,99,137,75,157,102,153
078503.jpg,0,0,1,0,0,0,0,0,0,0,69,111,108,111,92,133,68,151,109,153
078505.jpg,0,0,1,0,0,0,0,1,0,1,68,113,110,111,81,136,67,150,109,151
078506.jpg,0,0,0,0,0,1,0,0,0,0,69,112,108,111,89,132,73,153,103,152
078507.jpg,0,1,0,0,0,0,0,0,0,0,72,111,106,109,81,129,73,153,102,154
078510.jpg,0,0,0,0,0,0,1,0,0,0,71,110,105,111,99,136,74,154,104,154
078511.jpg,0,0,0,0,0,0,0,0,1,0,69,111,108,112,91,131,72,152,106,152
078512.jpg,0,0,0,0,0,0,0,0,0,1,69,111,107,112,89,139,76,152,102,152
078513.jpg,0,0,0,0,1,0,0,0,0,0,68,111,108,112,93,122,74,151,104,152
078516.jpg,0,0,1,0,0,0,0,0,1,0,68,111,108,112,82,138,72,151,105,152
078517.jpg,0,0,0,0,1,0,1,0,0,0,70,112,108,111,87,125,73,153,104,151
078539.jpg,0,0,0,0,1,0,1,0,0,1,69,111,108,112,90,135,74,152,103,152
078558.jpg,0,0,0,0,0,0,1,0,0,0,70,110,107,111,100,133,74,153,104,152
078564.jpg,0,0,1,0,1,0,0,1,1,0,70,110,106,111,82,138,70,154,108,152
078565.jpg,0,0,1,0,0,0,0,0,1,0,69,111,108,111,88,135,71,151,105,152
078570.jpg,0,0,1,0,1,0,0,0,1,0,68,112,109,112,96,139,65,151,112,151
078571.jpg,0,0,1,0,0,1,1,0,0,0,68,114,111,110,91,144,66,147,108,153
078600.jpg,0,0,0,0,1,0,0,0,0,0,70,112,107,110,83,138,72,153,103,153
078601.jpg,0,0,1,1,0,0,0,0,0,0,70,111,107,111,82,139,70,152,107,153
078603.jpg,0,0,1,0,0,0,0,0,0,1,68,112,109,112,90,136,66,152,110,150
078604.jpg,0,0,0,0,1,0,0,0,0,0,70,111,107,111,99,137,73,154,104,152
078607.jpg,0,0,0,0,1,0,0,0,0,0,71,110,106,111,96,133,75,154,103,153
078610.jpg,0,0,1,0,0,0,0,0,1,0,67,113,110,112,93,137,65,151,111,149
078612.jpg,0,0,0,0,0,0,0,0,1,0,69,112,108,111,88,134,71,151,105,152
078614.jpg,0,0,0,0,1,0,0,1,0,0,70,111,107,111,96,135,76,154,101,151
078616.jpg,1,1,0,0,0,1,0,0,0,0,67,111,109,113,99,128,67,151,112,150
078617.jpg,0,0,0,0,1,0,0,0,0,0,69,112,108,111,89,132,71,152,105,151
078628.jpg,0,0,0,0,0,0,0,0,0,1,68,113,110,111,94,136,67,150,108,151
078629.jpg,0,0,1,0,1,0,0,0,0,0,69,111,107,112,82,141,70,151,108,153
078638.jpg,0,0,0,0,0,0,0,0,0,1,70,111,107,111,87,136,75,153,102,152
078649.jpg,0,0,1,1,0,0,0,0,1,1,68,111,108,112,83,136,72,153,106,150
078660.jpg,0,0,1,0,0,0,0,0,1,1,69,111,107,111,89,139,73,153,104,152
078661.jpg,0,0,1,1,0,0,0,0,1,0,68,112,109,111,87,136,67,151,109,152
078664.jpg,0,0,1,0,0,1,0,0,1,0,70,111,107,111,90,143,74,154,103,151
078667.jpg,1,0,0,0,1,0,1,0,0,1,69,111,108,111,96,130,73,153,104,151
078670.jpg,0,0,0,0,0,0,1,0,1,0,69,111,108,111,87,133,74,152,103,153
078673.jpg,0,1,0,0,0,0,0,0,0,0,70,111,107,111,92,132,72,153,105,153
078675.jpg,1,0,0,0,1,0,0,0,0,1,68,112,109,111,87,124,73,151,103,152
078701.jpg,0,0,1,0,0,1,0,0,0,0,69,112,108,111,89,144,69,152,107,151
078702.jpg,0,0,1,1,0,1,0,0,0,1,66,112,110,113,82,135,65,149,112,150
078712.jpg,0,0,1,0,1,0,0,0,0,0,68,111,108,113,83,135,70,150,109,152
078715.jpg,1,0,0,0,0,1,0,0,0,0,70,111,107,111,88,130,74,152,103,153
078716.jpg,1,0,1,0,1,0,1,0,0,0,70,113,109,110,101,140,69,153,105,150
078728.jpg,1,0,1,0,0,1,1,0,0,0,69,112,109,111,91,136,66,151,110,152
078729.jpg,0,0,0,0,1,0,0,1,0,0,70,111,107,111,91,138,73,152,103,153
078759.jpg,1,0,1,0,0,1,0,0,0,0,69,112,108,111,88,130,69,151,108,152
078760.jpg,1,0,1,0,0,1,0,0,0,0,67,112,110,112,87,144,67,150,110,150
078762.jpg,0,0,1,1,0,0,0,0,1,0,68,111,108,112,85,132,70,151,107,152
078763.jpg,0,0,0,0,1,0,1,0,1,1,70,111,107,111,88,136,75,153,102,152
078771.jpg,0,0,0,0,1,0,1,0,0,1,69,112,109,111,86,134,71,152,105,151
078777.jpg,0,1,0,0,0,0,1,0,0,0,74,109,103,109,75,128,75,155,101,158
078789.jpg,1,0,1,0,0,0,0,0,0,0,67,111,109,113,75,139,70,148,109,153
078808.jpg,0,0,1,0,0,1,0,0,0,0,70,111,108,111,85,133,70,153,106,152
078818.jpg,0,0,0,0,0,0,0,0,1,0,69,111,107,112,90,135,74,152,103,152
078819.jpg,0,0,0,0,0,0,1,1,0,1,69,110,107,112,78,136,75,152,104,152
078823.jpg,0,0,0,0,1,0,0,0,0,0,70,112,108,110,85,124,72,153,103,151
078824.jpg,0,0,0,0,1,0,0,0,0,0,70,111,107,111,87,135,73,154,104,153
078830.jpg,1,0,0,0,0,1,1,0,0,0,72,112,107,109,81,127,71,155,103,152
078832.jpg,0,0,1,0,0,1,0,0,1,0,68,112,109,112,88,136,70,151,107,151
078837.jpg,0,0,0,0,1,0,1,0,0,1,70,111,107,111,91,135,76,153,101,153
078845.jpg,0,0,1,0,0,0,0,0,0,1,68,111,108,112,83,135,71,150,107,153
078854.jpg,0,0,0,0,0,0,0,0,1,0,69,111,107,111,88,137,73,152,105,152
078879.jpg,0,0,1,0,0,1,0,0,1,0,68,112,109,112,80,137,67,150,110,152
078885.jpg,1,0,0,0,0,0,1,0,0,0,69,110,107,112,79,135,74,151,105,154
078891.jpg,0,0,0,0,1,0,0,0,0,0,69,111,108,111,91,135,75,152,102,152
078896.jpg,0,1,0,0,0,0,0,0,0,0,67,111,109,113,86,128,73,151,106,150
078908.jpg,0,0,1,0,1,0,1,0,0,0,72,110,105,110,106,135,76,154,100,155
078921.jpg,0,0,0,0,0,0,0,0,1,0,68,111,108,112,88,135,72,152,106,151
078926.jpg,0,0,0,0,0,1,1,0,0,0,71,111,106,110,93,132,73,154,103,154
078931.jpg,0,0,0,1,1,0,0,0,0,0,72,110,104,110,74,140,75,155,102,155
078932.jpg,0,0,1,0,0,0,0,0,0,1,69,110,107,112,78,135,72,151,107,154
078935.jpg,0,0,1,1,1,0,0,0,0,0,68,112,109,112,98,136,67,151,109,150
078944.jpg,0,0,0,0,0,1,0,0,0,0,70,111,107,111,88,136,73,154,103,152
078945.jpg,0,1,0,0,0,1,0,0,0,0,70,111,107,111,94,135,71,152,106,153
078946.jpg,1,0,1,0,0,0,0,0,0,0,84,106,94,104,70,137,80,167,95,163
078951.jpg,0,0,0,0,1,0,1,0,0,1,70,112,108,110,82,129,75,152,100,153
078969.jpg,1,0,0,0,0,0,1,0,0,1,69,111,108,112,88,135,74,152,103,152
078981.jpg,0,0,0,0,0,0,1,0,0,0,70,111,108,111,88,133,73,152,103,152
078982.jpg,0,0,1,0,0,1,0,0,0,0,70,111,107,111,82,138,68,154,109,152
078985.jpg,0,1,0,0,1,0,0,0,0,0,70,112,108,110,85,138,74,152,101,152
078991.jpg,1,0,1,0,1,1,1,0,0,1,68,110,108,113,99,130,73,150,106,153
078993.jpg,0,0,1,0,0,0,1,0,0,1,68,111,108,112,88,133,71,151,107,151
078995.jpg,0,0,1,1,1,0,0,0,0,0,69,110,107,112,91,138,73,152,105,152
079008.jpg,0,0,1,0,0,0,0,1,0,0,68,111,109,112,84,136,67,150,111,152
079009.jpg,1,0,1,0,0,1,0,0,0,0,69,112,108,111,93,138,65,151,111,152
079018.jpg,1,0,1,1,1,0,1,0,0,0,69,112,108,111,92,140,65,153,111,150
079020.jpg,0,0,0,0,0,1,0,1,0,0,69,112,108,111,83,137,73,151,104,153
079021.jpg,0,0,1,0,0,0,0,0,0,0,70,111,107,111,85,134,71,153,105,152
079022.jpg,0,0,1,0,0,1,0,0,0,0,69,111,108,111,86,141,67,152,110,152
079024.jpg,0,0,1,1,0,0,1,0,0,1,68,111,108,113,83,143,68,151,111,152
079026.jpg,0,0,1,1,1,0,1,0,0,1,72,109,104,111,70,138,72,153,106,156
079033.jpg,0,0,1,0,0,0,0,0,0,0,69,112,108,111,84,135,72,152,104,152
079034.jpg,1,0,1,0,1,0,1,0,0,1,70,112,107,110,78,137,73,152,103,153
079036.jpg,0,0,1,0,0,0,0,0,0,0,69,111,108,111,78,131,65,152,111,152
079041.jpg,0,0,1,0,0,0,0,0,0,0,69,111,108,112,87,133,73,152,105,152
079042.jpg,0,0,1,0,0,1,1,0,1,0,67,111,110,113,80,140,67,149,112,151
079043.jpg,0,0,1,0,1,1,0,0,0,1,69,111,108,112,101,137,70,152,107,152
079045.jpg,1,0,1,1,0,0,1,0,0,1,68,112,110,112,93,137,65,151,111,150
079051.jpg,0,0,1,0,0,1,1,0,0,0,69,112,109,111,89,129,68,152,108,151
079052.jpg,0,0,0,0,0,0,1,0,0,1,73,110,104,109,73,137,76,154,100,156
079056.jpg,0,0,0,0,0,1,0,0,0,0,70,110,106,111,84,138,75,153,104,154
079080.jpg,0,0,0,0,0,0,0,0,1,0,70,112,108,110,80,134,72,153,104,152
079081.jpg,0,0,1,0,1,0,0,0,1,0,69,111,107,111,77,135,71,153,106,152
079090.jpg,0,0,1,0,0,0,0,0,1,0,68,112,110,112,89,139,73,150,103,151
079091.jpg,0,0,1,0,1,0,1,0,0,1,69,111,108,112,84,133,72,150,105,153
079095.jpg,0,0,1,0,0,0,0,0,1,0,70,111,107,111,81,142,69,152,108,153
079108.jpg,1,0,0,0,0,1,0,0,0,0,70,111,107,111,92,141,70,153,107,152
079109.jpg,0,0,1,0,0,1,1,0,1,1,68,112,109,112,91,130,68,151,108,152
079118.jpg,0,0,0,0,0,1,1,0,0,0,71,109,105,112,74,134,75,154,104,153
079120.jpg,0,0,1,0,0,0,0,0,0,1,69,112,108,111,90,138,71,152,105,151
079121.jpg,0,0,1,0,1,0,1,0,0,0,69,112,109,111,98,144,68,152,107,151
079123.jpg,0,0,1,0,1,0,1,0,0,1,69,112,109,111,92,139,71,152,105,151
079126.jpg,0,0,0,0,0,0,0,0,1,0,69,111,108,112,91,130,75,152,102,152
079132.jpg,0,0,1,0,1,1,1,0,1,0,66,113,111,113,89,143,65,150,112,149
079134.jpg,0,0,1,1,0,0,0,0,1,1,67,112,110,112,83,138,65,150,113,151
079135.jpg,0,0,0,0,0,0,0,0,1,0,68,111,108,112,88,132,74,151,104,152
079137.jpg,1,0,0,0,0,1,0,0,0,0,71,110,105,111,80,138,74,153,104,154
079141.jpg,0,0,1,0,1,1,0,0,0,1,67,113,110,112,97,141,70,150,106,150
079143.jpg,0,0,1,0,0,0,1,0,0,0,68,111,109,112,88,138,70,151,107,150
079157.jpg,0,0,1,0,1,0,0,0,1,0,69,112,108,111,86,135,71,151,105,153
079168.jpg,0,0,1,0,0,0,0,0,1,0,67,111,109,113,84,144,66,150,112,151
079169.jpg,1,0,0,0,0,0,1,0,0,1,72,111,106,109,75,131,74,152,101,157
079183.jpg,0,0,0,0,1,0,0,1,0,0,69,111,108,111,88,132,75,151,103,153
079193.jpg,0,0,1,0,0,0,1,0,0,0,68,110,108,112,81,135,74,150,105,153
079194.jpg,0,0,1,0,0,0,0,0,0,1,70,111,107,111,98,134,75,153,102,153
079195.jpg,0,0,1,0,1,0,0,0,0,0,70,111,107,111,92,137,73,153,104,152
079197.jpg,0,0,0,0,1,0,0,0,1,1,69,111,108,112,90,135,74,152,104,151
079208.jpg,1,0,1,0,0,1,1,0,0,0,69,113,109,111,97,133,65,152,110,150
079218.jpg,0,0,0,0,0,0,0,0,1,0,69,111,108,111,84,137,73,152,105,152
079219.jpg,1,0,1,0,1,0,0,0,0,0,69,111,108,112,80,135,68,151,109,154
079220.jpg,0,1,0,0,0,1,0,0,0,0,70,112,108,110,95,131,69,152,106,152
079222.jpg,0,0,1,0,1,0,0,0,1,0,67,111,109,113,84,140,66,151,113,151
079224.jpg,0,0,0,0,1,0,1,0,0,1,68,111,108,112,89,139,72,152,106,151
079225.jpg,0,0,0,0,1,0,0,0,0,1,70,111,107,111,79,129,74,154,103,152
079231.jpg,0,0,1,0,0,1,1,0,0,1,67,112,110,112,88,146,63,150,114,151
079234.jpg,0,0,1,0,0,0,0,0,0,0,69,111,108,112,88,136,72,151,106,153
079235.jpg,0,0,0,0,0,0,1,0,0,1,72,108,104,111,98,131,78,156,102,155
079236.jpg,0,0,0,0,1,0,0,0,0,1,68,113,109,111,86,133,72,151,104,151
079240.jpg,1,0,0,0,0,0,0,0,0,1,68,112,109,112,91,124,71,152,106,150
079245.jpg,0,0,0,0,0,1,0,0,0,0,71,110,106,111,79,136,72,153,105,155
079250.jpg,0,0,0,0,0,1,1,0,1,0,68,112,109,111,81,137,68,151,108,151
079252.jpg,0,0,0,0,1,1,0,0,0,0,69,111,108,111,91,135,72,151,104,153
079254.jpg,0,0,1,0,0,1,0,0,0,0,69,111,108,111,88,137,70,152,107,151
079257.jpg,0,0,1,0,0,0,0,0,0,0,70,110,106,111,80,138,72,154,107,153
079268.jpg,0,0,0,0,0,0,0,0,0,1,66,113,111,112,88,142,70,151,107,148
079279.jpg,0,0,1,1,1,0,1,0,0,1,69,111,108,112,88,140,68,151,109,153
079283.jpg,1,0,1,0,0,1,0,0,1,0,68,111,109,112,85,133,68,150,110,152
079284.jpg,0,0,0,0,0,0,0,0,1,0,70,112,107,110,78,130,77,152,99,153
079309.jpg,0,1,0,0,0,0,0,0,0,0,69,111,108,111,93,125,70,151,107,153
079321.jpg,0,1,0,0,0,1,0,0,1,0,70,111,107,111,88,130,75,153,102,152
079322.jpg,0,0,0,0,0,0,0,0,1,0,68,112,109,111,86,134,72,151,104,151
079327.jpg,0,0,1,1,1,0,0,0,1,0,70,110,106,111,78,133,71,152,107,155
079331.jpg,0,0,0,0,0,1,0,1,0,0,70,111,107,111,97,134,71,152,107,153
079332.jpg,0,0,0,0,0,0,0,1,1,0,69,111,108,111,88,136,73,152,104,152
079333.jpg,1,0,1,0,0,0,0,0,0,0,68,111,109,112,85,135,68,151,109,151
079335.jpg,0,0,0,0,1,0,0,1,0,0,70,112,108,110,95,140,72,151,103,153
079344.jpg,1,0,0,0,1,0,0,0,0,0,74,109,103,109,102,133,77,157,100,156
079350.jpg,0,0,0,0,1,0,1,0,0,0,70,111,107,111,85,136,74,152,103,153
079369.jpg,0,0,1,0,1,0,1,0,0,0,67,112,110,112,89,139,67,150,110,150
079379.jpg,0,0,0,0,0,1,0,0,0,0,69,111,108,111,83,135,72,151,105,153
079381.jpg,0,0,0,0,1,0,1,0,0,0,69,111,107,112,89,133,73,153,105,152
079385.jpg,0,0,1,0,0,1,0,0,0,0,70,111,107,111,96,139,72,154,104,152
079386.jpg,0,0,0,0,1,0,0,0,0,0,70,111,107,111,83,138,75,152,102,154
079387.jpg,0,0,1,0,0,1,1,0,0,0,70,112,108,110,82,129,71,151,103,153
079392.jpg,0,0,1,0,0,1,0,0,0,0,68,111,108,112,83,141,72,151,106,152
079394.jpg,0,0,1,0,0,0,0,0,0,0,68,111,109,112,87,138,68,152,109,150
079395.jpg,0,0,1,0,0,1,0,0,0,0,70,111,107,111,87,138,71,152,105,153
079408.jpg,0,0,1,0,0,1,0,0,0,1,69,111,108,111,90,136,67,152,110,151
079422.jpg,0,0,0,0,0,0,1,0,0,0,72,110,105,110,86,131,74,154,103,154
079433.jpg,0,0,1,0,0,0,0,0,1,0,69,112,108,111,89,136,72,152,104,151
079436.jpg,0,0,0,0,1,0,0,0,0,1,71,111,106,110,86,139,73,153,103,154
079437.jpg,0,0,0,0,1,0,0,0,0,0,75,107,101,110,74,135,79,158,100,158
079443.jpg,0,0,0,0,0,1,1,0,0,0,71,109,105,111,102,129,75,154,105,155
079444.jpg,0,0,0,0,1,1,0,0,0,0,70,111,107,111,92,136,73,152,104,154
079447.jpg,0,0,1,0,1,0,0,0,0,1,68,112,109,111,85,130,63,151,113,151
079453.jpg,0,0,1,0,0,0,0,0,1,0,69,112,108,111,90,137,70,151,106,153
079455.jpg,0,0,0,0,0,0,0,0,0,1,69,111,108,112,90,129,74,152,105,151
079457.jpg,0,0,1,0,1,0,0,0,0,0,70,113,109,110,74,132,67,154,107,150
079469.jpg,0,0,0,0,0,0,1,0,0,1,72,110,105,110,74,137,73,154,104,155
079482.jpg,0,0,0,0,0,0,0,0,1,0,70,111,107,111,91,133,74,152,103,153
079483.jpg,0,0,0,0,0,0,0,0,0,1,71,111,106,110,99,132,73,155,103,152
079494.jpg,0,0,1,0,1,0,0,0,1,0,69,112,108,111,87,135,73,152,103,152
079496.jpg,0,0,1,0,0,0,0,0,1,1,69,112,109,111,90,139,69,152,108,151
079497.jpg,0,0,0,0,0,0,1,1,1,1,70,111,107,111,77,134,73,152,104,153
079508.jpg,0,1,0,0,0,0,1,0,0,0,70,110,106,111,96,128,74,152,105,155
079509.jpg,0,0,0,0,0,0,1,0,0,0,70,111,108,111,88,134,72,152,104,152
079518.jpg,0,0,0,0,1,0,0,0,0,0,68,111,108,112,88,135,70,151,108,152
079519.jpg,0,0,0,0,1,0,0,0,0,1,69,111,108,111,85,130,73,152,103,152
079520.jpg,1,0,0,0,0,0,0,0,0,1,68,111,108,112,91,125,72,151,106,152
079526.jpg,1,0,0,0,0,0,1,1,0,1,68,112,109,112,86,134,73,151,105,151
079531.jpg,0,0,1,0,0,1,1,0,0,0,69,111,107,112,80,141,68,151,110,153
079532.jpg,0,0,1,0,1,0,0,0,1,1,70,111,107,111,89,134,71,152,106,152
079534.jpg,0,0,0,0,1,0,1,0,0,0,70,111,107,111,85,129,71,153,106,152
079535.jpg,0,0,1,0,0,1,0,0,0,1,69,111,108,111,86,138,71,152,106,152
079536.jpg,0,0,0,0,1,1,0,0,0,0,69,112,109,111,90,136,69,152,107,151
079537.jpg,0,0,1,1,0,0,1,0,0,1,67,113,110,111,84,137,66,150,109,150
079550.jpg,0,0,1,0,0,1,0,0,0,0,68,111,108,112,87,139,69,152,109,151
079553.jpg,0,0,1,0,0,0,0,1,1,0,68,111,109,112,87,131,71,151,107,151
079557.jpg,0,0,0,0,1,0,1,1,0,0,71,112,107,110,89,139,74,153,100,153
079579.jpg,0,0,1,0,0,0,0,0,1,1,68,112,109,112,92,134,71,151,106,151
079592.jpg,0,0,1,0,0,0,0,0,0,1,67,112,109,112,90,138,67,150,111,150
